id,Latitude,Longitude,NumberOfStories,YearBuilt,OccupancyClass,PlanArea,StructureType,Footprint
1533,61.18308996,-149.8241837,1,1984,RES3,892,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.823995,61.182974],[-149.824135,61.182986],[-149.824126,61.183013],[-149.824195,61.183019],[-149.824204,61.182993],[-149.824355,61.183006],[-149.824424,61.182812],[-149.824064,61.182782],[-149.823995,61.182974]]]},""properties"":{}}"
1534,61.18308996,-149.8241837,1,1984,RES3,892,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.823995,61.182974],[-149.824135,61.182986],[-149.824126,61.183013],[-149.824195,61.183019],[-149.824204,61.182993],[-149.824355,61.183006],[-149.824424,61.182812],[-149.824064,61.182782],[-149.823995,61.182974]]]},""properties"":{}}"
1535,61.18308996,-149.8241837,1,1984,RES3,892,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.823995,61.182974],[-149.824135,61.182986],[-149.824126,61.183013],[-149.824195,61.183019],[-149.824204,61.182993],[-149.824355,61.183006],[-149.824424,61.182812],[-149.824064,61.182782],[-149.823995,61.182974]]]},""properties"":{}}"
1536,61.18308996,-149.8241837,1,1984,RES3,892,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.823995,61.182974],[-149.824135,61.182986],[-149.824126,61.183013],[-149.824195,61.183019],[-149.824204,61.182993],[-149.824355,61.183006],[-149.824424,61.182812],[-149.824064,61.182782],[-149.823995,61.182974]]]},""properties"":{}}"
1537,61.18308996,-149.8241837,1,1984,RES3,892,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.823995,61.182974],[-149.824135,61.182986],[-149.824126,61.183013],[-149.824195,61.183019],[-149.824204,61.182993],[-149.824355,61.183006],[-149.824424,61.182812],[-149.824064,61.182782],[-149.823995,61.182974]]]},""properties"":{}}"
1538,61.18308996,-149.8241837,1,1984,RES3,892,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.823995,61.182974],[-149.824135,61.182986],[-149.824126,61.183013],[-149.824195,61.183019],[-149.824204,61.182993],[-149.824355,61.183006],[-149.824424,61.182812],[-149.824064,61.182782],[-149.823995,61.182974]]]},""properties"":{}}"
1539,61.18308996,-149.8241837,1,1984,RES3,892,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.823995,61.182974],[-149.824135,61.182986],[-149.824126,61.183013],[-149.824195,61.183019],[-149.824204,61.182993],[-149.824355,61.183006],[-149.824424,61.182812],[-149.824064,61.182782],[-149.823995,61.182974]]]},""properties"":{}}"
1540,61.18308996,-149.8241837,1,1984,RES3,892,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.823995,61.182974],[-149.824135,61.182986],[-149.824126,61.183013],[-149.824195,61.183019],[-149.824204,61.182993],[-149.824355,61.183006],[-149.824424,61.182812],[-149.824064,61.182782],[-149.823995,61.182974]]]},""properties"":{}}"
1541,61.18308996,-149.8241837,1,1984,RES3,892,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.823995,61.182974],[-149.824135,61.182986],[-149.824126,61.183013],[-149.824195,61.183019],[-149.824204,61.182993],[-149.824355,61.183006],[-149.824424,61.182812],[-149.824064,61.182782],[-149.823995,61.182974]]]},""properties"":{}}"
1542,61.18308996,-149.8241837,1,1984,RES3,892,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.823995,61.182974],[-149.824135,61.182986],[-149.824126,61.183013],[-149.824195,61.183019],[-149.824204,61.182993],[-149.824355,61.183006],[-149.824424,61.182812],[-149.824064,61.182782],[-149.823995,61.182974]]]},""properties"":{}}"
1543,61.18308996,-149.8241837,1,1984,RES3,892,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.823995,61.182974],[-149.824135,61.182986],[-149.824126,61.183013],[-149.824195,61.183019],[-149.824204,61.182993],[-149.824355,61.183006],[-149.824424,61.182812],[-149.824064,61.182782],[-149.823995,61.182974]]]},""properties"":{}}"
1544,61.18208087,-149.826419,1,1957,RES1,1108,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.826485,61.182138],[-149.826721,61.182138],[-149.826720,61.182034],[-149.826532,61.182035],[-149.826533,61.182088],[-149.826326,61.182088],[-149.826326,61.182101],[-149.826117,61.182102],[-149.826118,61.182184],[-149.826326,61.182183],[-149.826326,61.182192],[-149.826486,61.182192],[-149.826485,61.182138]]]},""properties"":{}}"
1545,61.18207826,-149.8255002,1,1957,RES3,1108,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.825570,61.181998],[-149.825492,61.181998],[-149.825492,61.182045],[-149.825570,61.182045],[-149.825570,61.181998]]]},""properties"":{}}"
1546,61.18135706,-149.8273875,2,1952,COM1,1170,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.827626,61.181708],[-149.827625,61.181495],[-149.827663,61.181495],[-149.827663,61.181434],[-149.827622,61.181434],[-149.827622,61.181355],[-149.827568,61.181355],[-149.827568,61.181306],[-149.827597,61.181306],[-149.827596,61.181128],[-149.827511,61.181128],[-149.827511,61.181198],[-149.827372,61.181198],[-149.827372,61.181316],[-149.827279,61.181316],[-149.827280,61.181708],[-149.827626,61.181708]]]},""properties"":{}}"
1547,61.1813568,-149.8295128,2,1981,COM4,17000,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.829778,61.181324],[-149.829303,61.181321],[-149.829296,61.181607],[-149.829770,61.181610],[-149.829778,61.181324]]]},""properties"":{}}"
1548,61.18181916,-149.8283196,2,1986,RES3,4140,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.828298,61.181873],[-149.828297,61.181758],[-149.827924,61.181759],[-149.827925,61.181874],[-149.828298,61.181873]]]},""properties"":{}}"
1549,61.18013562,-149.8273,1,1968,RES1,1040,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.827246,61.180040],[-149.827243,61.180154],[-149.827401,61.180155],[-149.827404,61.180040],[-149.827246,61.180040]]]},""properties"":{}}"
1550,61.18013691,-149.8275732,1,1953,RES1,864,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.827246,61.180040],[-149.827243,61.180154],[-149.827401,61.180155],[-149.827404,61.180040],[-149.827246,61.180040]]]},""properties"":{}}"
1551,61.18013766,-149.8278565,1,1959,RES1,926,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.827814,61.180039],[-149.827822,61.180142],[-149.827927,61.180140],[-149.827932,61.180201],[-149.828010,61.180200],[-149.827996,61.180036],[-149.827814,61.180039]]]},""properties"":{}}"
1552,61.18031864,-149.8261451,1,1990,COM1,2752,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.825988,61.180621],[-149.826247,61.180621],[-149.826251,61.180323],[-149.826336,61.180323],[-149.826338,61.180211],[-149.826032,61.180210],[-149.826031,61.180325],[-149.825991,61.180325],[-149.825988,61.180621]]]},""properties"":{}}"
1553,61.18031851,-149.825309,1,1985,COM1,5406,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.825139,61.180331],[-149.825138,61.180647],[-149.825328,61.180648],[-149.825330,61.180331],[-149.825139,61.180331]]]},""properties"":{}}"
1554,61.17974361,-149.8243443,2,1969,RES1,4012,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.824082,61.179784],[-149.824207,61.179784],[-149.824209,61.179660],[-149.824019,61.179659],[-149.824017,61.179757],[-149.824082,61.179757],[-149.824082,61.179784]]]},""properties"":{}}"
1555,61.17930769,-149.8244428,1,1962,RES1,702,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.824403,61.179326],[-149.824403,61.179261],[-149.824325,61.179261],[-149.824325,61.179279],[-149.824186,61.179279],[-149.824186,61.179326],[-149.824403,61.179326]]]},""properties"":{}}"
1556,61.17955693,-149.8238857,1,1965,RES3,1840,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.823547,61.179561],[-149.824017,61.179559],[-149.824015,61.179471],[-149.823546,61.179474],[-149.823547,61.179561]]]},""properties"":{}}"
1557,61.18035389,-149.8300206,2,1975,COM4,27010,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.829620,61.180207],[-149.829891,61.180207],[-149.829891,61.180213],[-149.830326,61.180213],[-149.830326,61.180247],[-149.830400,61.180247],[-149.830400,61.180279],[-149.830451,61.180278],[-149.830451,61.180305],[-149.830548,61.180305],[-149.830548,61.180097],[-149.830248,61.180097],[-149.830248,61.180055],[-149.829620,61.180056],[-149.829620,61.180207]]]},""properties"":{}}"
1558,61.17950089,-149.8296264,2,1975,RES3,630,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.830216,61.179688],[-149.829913,61.179687],[-149.829913,61.179641],[-149.829452,61.179640],[-149.829451,61.179686],[-149.829196,61.179685],[-149.829200,61.179268],[-149.829575,61.179269],[-149.829576,61.179159],[-149.829109,61.179158],[-149.829109,61.179255],[-149.829007,61.179255],[-149.829005,61.179473],[-149.828919,61.179473],[-149.828917,61.179698],[-149.828990,61.179698],[-149.828989,61.179798],[-149.829464,61.179799],[-149.829464,61.179756],[-149.829904,61.179756],[-149.829904,61.179800],[-149.830419,61.179800],[-149.830421,61.179479],[-149.830351,61.179478],[-149.830353,61.179252],[-149.830257,61.179252],[-149.830257,61.179155],[-149.829783,61.179154],[-149.829782,61.179267],[-149.830125,61.179267],[-149.830123,61.179474],[-149.830217,61.179474],[-149.830216,61.179688]]]},""properties"":{}}"
1559,61.17932448,-149.8280557,1,1957,RES1,704,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.828019,61.179265],[-149.828159,61.179254],[-149.828127,61.179152],[-149.827987,61.179162],[-149.828019,61.179265]]]},""properties"":{}}"
1560,61.17751224,-149.8264202,1,1967,RES1,2496,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.826640,61.177534],[-149.826632,61.177378],[-149.826447,61.177380],[-149.826455,61.177536],[-149.826640,61.177534]]]},""properties"":{}}"
1561,61.17801844,-149.8238726,1,2005,RES1,1510,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.824123,61.178073],[-149.824120,61.177944],[-149.823823,61.177945],[-149.823826,61.178051],[-149.824026,61.178049],[-149.824026,61.178073],[-149.824123,61.178073]]]},""properties"":{}}"
1562,61.17779238,-149.8238708,2,1982,RES1,2484,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.823655,61.177880],[-149.824051,61.177881],[-149.824052,61.177790],[-149.823657,61.177789],[-149.823655,61.177880]]]},""properties"":{}}"
1563,61.17880877,-149.8294117,2,2010,RES1,3351,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.829159,61.178879],[-149.829378,61.178879],[-149.829378,61.178775],[-149.829434,61.178775],[-149.829434,61.178693],[-149.829159,61.178693],[-149.829159,61.178879]]]},""properties"":{}}"
1564,61.17973074,-149.8275415,1,1983,RES3,832,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.827242,61.179861],[-149.827865,61.179861],[-149.827865,61.179681],[-149.827309,61.179682],[-149.827309,61.179707],[-149.827241,61.179708],[-149.827242,61.179861]]]},""properties"":{}}"
1565,61.17973074,-149.8275415,1,1983,RES3,791,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.827242,61.179861],[-149.827865,61.179861],[-149.827865,61.179681],[-149.827309,61.179682],[-149.827309,61.179707],[-149.827241,61.179708],[-149.827242,61.179861]]]},""properties"":{}}"
1566,61.17973074,-149.8275415,1,1983,RES3,826,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.827242,61.179861],[-149.827865,61.179861],[-149.827865,61.179681],[-149.827309,61.179682],[-149.827309,61.179707],[-149.827241,61.179708],[-149.827242,61.179861]]]},""properties"":{}}"
1567,61.17973074,-149.8275415,1,1983,RES3,822,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.827242,61.179861],[-149.827865,61.179861],[-149.827865,61.179681],[-149.827309,61.179682],[-149.827309,61.179707],[-149.827241,61.179708],[-149.827242,61.179861]]]},""properties"":{}}"
1568,61.17973074,-149.8275415,1,1983,RES3,826,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.827242,61.179861],[-149.827865,61.179861],[-149.827865,61.179681],[-149.827309,61.179682],[-149.827309,61.179707],[-149.827241,61.179708],[-149.827242,61.179861]]]},""properties"":{}}"
1569,61.17973074,-149.8275415,1,1983,RES3,829,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.827242,61.179861],[-149.827865,61.179861],[-149.827865,61.179681],[-149.827309,61.179682],[-149.827309,61.179707],[-149.827241,61.179708],[-149.827242,61.179861]]]},""properties"":{}}"
1570,61.17973074,-149.8275415,1,1983,RES3,787,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.827242,61.179861],[-149.827865,61.179861],[-149.827865,61.179681],[-149.827309,61.179682],[-149.827309,61.179707],[-149.827241,61.179708],[-149.827242,61.179861]]]},""properties"":{}}"
1571,61.17973074,-149.8275415,1,1983,RES3,832,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.827242,61.179861],[-149.827865,61.179861],[-149.827865,61.179681],[-149.827309,61.179682],[-149.827309,61.179707],[-149.827241,61.179708],[-149.827242,61.179861]]]},""properties"":{}}"
1572,61.17973074,-149.8275415,1,1983,RES3,826,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.827242,61.179861],[-149.827865,61.179861],[-149.827865,61.179681],[-149.827309,61.179682],[-149.827309,61.179707],[-149.827241,61.179708],[-149.827242,61.179861]]]},""properties"":{}}"
1573,61.17973074,-149.8275415,1,1983,RES3,826,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.827242,61.179861],[-149.827865,61.179861],[-149.827865,61.179681],[-149.827309,61.179682],[-149.827309,61.179707],[-149.827241,61.179708],[-149.827242,61.179861]]]},""properties"":{}}"
1574,61.17973074,-149.8275415,1,1983,RES3,833,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.827242,61.179861],[-149.827865,61.179861],[-149.827865,61.179681],[-149.827309,61.179682],[-149.827309,61.179707],[-149.827241,61.179708],[-149.827242,61.179861]]]},""properties"":{}}"
1575,61.17973074,-149.8275415,1,1983,RES3,804,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.827242,61.179861],[-149.827865,61.179861],[-149.827865,61.179681],[-149.827309,61.179682],[-149.827309,61.179707],[-149.827241,61.179708],[-149.827242,61.179861]]]},""properties"":{}}"
1576,61.17973074,-149.8275415,1,1983,RES3,829,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.827242,61.179861],[-149.827865,61.179861],[-149.827865,61.179681],[-149.827309,61.179682],[-149.827309,61.179707],[-149.827241,61.179708],[-149.827242,61.179861]]]},""properties"":{}}"
1577,61.17973074,-149.8275415,1,1983,RES3,826,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.827242,61.179861],[-149.827865,61.179861],[-149.827865,61.179681],[-149.827309,61.179682],[-149.827309,61.179707],[-149.827241,61.179708],[-149.827242,61.179861]]]},""properties"":{}}"
1578,61.17932937,-149.8275398,1,1983,RES3,824,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.827867,61.179344],[-149.827864,61.179163],[-149.827240,61.179166],[-149.827243,61.179344],[-149.827428,61.179343],[-149.827428,61.179298],[-149.827675,61.179297],[-149.827676,61.179345],[-149.827867,61.179344]]]},""properties"":{}}"
1579,61.17932937,-149.8275398,1,1983,RES3,833,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.827867,61.179344],[-149.827864,61.179163],[-149.827240,61.179166],[-149.827243,61.179344],[-149.827428,61.179343],[-149.827428,61.179298],[-149.827675,61.179297],[-149.827676,61.179345],[-149.827867,61.179344]]]},""properties"":{}}"
1580,61.17932937,-149.8275398,1,1983,RES3,801,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.827867,61.179344],[-149.827864,61.179163],[-149.827240,61.179166],[-149.827243,61.179344],[-149.827428,61.179343],[-149.827428,61.179298],[-149.827675,61.179297],[-149.827676,61.179345],[-149.827867,61.179344]]]},""properties"":{}}"
1581,61.17932937,-149.8275398,1,1983,RES3,829,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.827867,61.179344],[-149.827864,61.179163],[-149.827240,61.179166],[-149.827243,61.179344],[-149.827428,61.179343],[-149.827428,61.179298],[-149.827675,61.179297],[-149.827676,61.179345],[-149.827867,61.179344]]]},""properties"":{}}"
1582,61.17932937,-149.8275398,1,1983,RES3,826,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.827867,61.179344],[-149.827864,61.179163],[-149.827240,61.179166],[-149.827243,61.179344],[-149.827428,61.179343],[-149.827428,61.179298],[-149.827675,61.179297],[-149.827676,61.179345],[-149.827867,61.179344]]]},""properties"":{}}"
1583,61.17932937,-149.8275398,1,1983,RES3,824,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.827867,61.179344],[-149.827864,61.179163],[-149.827240,61.179166],[-149.827243,61.179344],[-149.827428,61.179343],[-149.827428,61.179298],[-149.827675,61.179297],[-149.827676,61.179345],[-149.827867,61.179344]]]},""properties"":{}}"
1584,61.17932937,-149.8275398,1,1983,RES3,833,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.827867,61.179344],[-149.827864,61.179163],[-149.827240,61.179166],[-149.827243,61.179344],[-149.827428,61.179343],[-149.827428,61.179298],[-149.827675,61.179297],[-149.827676,61.179345],[-149.827867,61.179344]]]},""properties"":{}}"
1585,61.17932937,-149.8275398,1,1983,RES3,801,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.827867,61.179344],[-149.827864,61.179163],[-149.827240,61.179166],[-149.827243,61.179344],[-149.827428,61.179343],[-149.827428,61.179298],[-149.827675,61.179297],[-149.827676,61.179345],[-149.827867,61.179344]]]},""properties"":{}}"
